Name,USR_1,USR_2,USR_3,USR_4,USR_5,USR_6,USR_7,USR_8,USR_9,USR_10,USR_11,USR_12
CHEMBL106746,5.7629293132676835,2.6168164912393364,0.6320614496030552,5.811590610871496,2.790776610159695,0.5438192272940819,11.595810757517794,5.6708633981881835,-0.6692425435067955,10.210503123814389,5.603534234481718,0.31858222455274826
CHEMBL107681,5.493341667476794,2.4389395276779586,0.3789846400103115,5.557233953303812,2.678862557767286,0.3015408983169553,10.49608221677886,5.376479070135846,-0.34940172727019514,10.23265833326651,5.269273940758281,-0.1369492360134001
CHEMBL1077199,5.239773253151212,2.3517360934900484,0.04978912419347805,5.275710823971195,2.4342816975637906,-0.26783080899881195,10.006726600950174,5.215713324162707,-0.47721241906809275,9.370875274730526,4.996026451363585,0.3017045370253884
CHEMBL1077238,5.697641749228869,2.491211346596927,-0.300319905484139,5.743687203302371,2.6098653207961684,-0.31777579048421123,10.727569321687007,5.391410337684699,-0.5554188354436549,9.929137599865715,5.350421890633149,0.4532108469058932
CHEMBL1077273,5.434686773218878,2.501606766316096,0.0037102474488550754,5.450459935586059,2.730113636860861,0.19354332560104115,10.188131297667804,5.370461373018633,-0.4981638407978618,9.892100862092319,5.359686678318761,0.261774082202425
CHEMBL1078394,5.298618296969467,2.2106148629134763,-0.09685791809678578,5.356434038296006,2.363305144716917,-0.2700265345378906,9.940465582819996,5.020783005664209,-0.4885165063956574,9.473832248015977,4.9402532257276786,-0.052452467564938654
CHEMBL1078395,5.685199970386554,2.3112844246188944,-0.4291970777446272,5.7491046403858395,2.4120512948184873,-0.4197393168538407,10.903665939100623,5.303918449512841,-0.6160436273890503,9.803821579087304,5.118261845558406,0.2806954254068573
CHEMBL1078465,5.789902835555319,2.4438982936877,0.034126524806090866,5.820648219899192,2.6040666467438998,0.055702181177777664,11.210645786487158,5.6098571216533335,-0.5524894328885817,10.25573254894436,5.581749672830446,0.3521089036963362
CHEMBL1078495,5.911122972595008,2.664294599654414,-0.14456419643553314,5.931536831034839,2.6846247896902455,-0.15227823215209232,11.357683452376573,5.815730780993495,-0.4125664717470364,10.902362536014966,5.7064384900057075,0.257685765761338
CHEMBL1078496,5.888790886090989,2.354242272258799,-0.6155473147442556,5.928517884855811,2.4468507610609587,-0.7119707581871785,10.848367643756543,5.5057901703166205,-0.38799514590561274,9.84272934829802,5.468288842846525,0.19827454099774322
CHEMBL1078575,5.532944478752148,2.222811633305296,-0.1737990781454487,5.638531066585074,2.4193004261460285,-0.36022771614619076,10.322612988482812,4.994286989773608,-0.5608551328905685,9.535977484810957,4.860657229119157,0.18079376781880047
CHEMBL1078576,5.803212921072168,2.6151375210893932,-0.3394575941441279,5.856773621516815,2.715959279015194,-0.4764205962236841,11.209310624409053,5.576857800783358,-0.6103036960397024,10.38290085537536,5.515772446289786,0.11522143466497137
CHEMBL1078695,6.319030894010121,2.5795384775969734,-0.1314225549312717,6.4079364712991635,2.8522254495660606,-0.4923088837871936,11.863962661790074,6.104532688971026,-0.5522157967741388,10.68221197437558,6.022246931346968,0.12236335765156421
CHEMBL1078696,5.788647959819234,2.4716444050995725,-0.23944387773977657,5.856940244371884,2.494996534255916,-0.3618998357389258,11.198639553257063,5.505544723322979,-0.5949658854864146,9.866878081283414,5.164837098691718,0.4942361909549522
CHEMBL1078749,6.096294203857795,2.4850992025704266,-0.6175841979043635,6.120962740205502,2.634961840362924,-0.6827192932012616,11.004386881133916,5.802085803019649,-0.41900701902503146,10.632095448480138,5.823034601639187,0.2896046321769991
CHEMBL1078876,5.732649821185907,2.4272857612138727,-0.1980096124752674,5.746708884397604,2.5514599285736344,0.07735488856157069,11.119204970638865,5.41225721709924,-0.6083534191531365,9.741356915891767,5.3606586030788534,0.49165078411148555
CHEMBL1082723,3.502652414380073,1.3447274171370986,0.5153173522849979,3.533582188744596,1.3819536672996477,-0.37303823316113266,7.01962040172383,2.687189116086593,-0.9266960099923249,6.341742745716257,2.6962203675546554,-0.7443614330327353
CHEMBL1083216,6.059337218829727,2.4242279340074027,-0.04736610103188963,6.148635613884805,2.6319298035482066,-0.515733291228171,11.54236497394465,5.491585241479572,-0.6229733559368266,10.578804784744538,5.169800191367048,-0.16820012110489505
CHEMBL1083831,5.5180782116682385,2.2763965588565838,-0.4627483995134895,5.578885128361518,2.3379948558844386,-0.44882159914116954,10.146100018751584,4.861210147136471,-0.5613826491428651,9.698022911552775,4.744501010132756,-0.09840534546698144
CHEMBL1083832,5.6299385335801775,2.2527154552849193,-0.1863418299933405,5.704240189022295,2.4077079700848487,-0.22474753976153714,10.676087402136345,5.275238716635398,-0.6267642805359093,8.948947829691907,5.153512992016748,0.6092481462713752
CHEMBL1083994,5.5993477850255235,2.5795928706271605,-0.412558647646347,5.604237776185339,2.6431687587816564,-0.44436492396894883,10.602581699363428,5.307381109320107,-0.5017611783576802,9.512325859762319,5.155272062411891,0.5575639394774694
CHEMBL1084136,5.533706643743135,2.6117888562361795,0.540945438291908,5.596611645772548,2.820458648048814,0.32868559171751816,10.768977050734781,5.500235416371461,-0.6314413562240657,10.050651046575759,5.488129114062141,0.4802666544044526
CHEMBL1084137,6.013814721480577,2.6083665635949886,0.14701218082808878,6.074683452273579,2.702007529360693,-0.3891142345496536,11.497106743283869,5.76514225442534,-0.6612305382387741,10.630836503214061,5.772875388985793,0.348551705997084
CHEMBL1084138,5.913449183458363,2.751120723902663,0.4102881006446949,5.977727851863935,2.8466951038437016,0.25382890626642596,11.690429014570867,5.924592208262744,-0.4550347958173623,10.791235211034596,5.8574550330617505,0.3501440810810574
CHEMBL1084144,5.329280122757636,2.1261385560879567,-0.5895920628976308,5.411760786104641,2.243387366346174,-0.6807360771368464,9.64784056073107,4.80219525159184,-0.5301961889232814,9.056125442295748,4.610338496845607,0.22654520533396671
CHEMBL1084145,5.559881437663736,2.1605274196871456,-0.061297986648382964,5.630725113931384,2.454061262701362,-0.31135399666370933,10.312528124513237,4.994720297837597,-0.6129691650616464,10.031304853245924,5.024432494720895,-0.48037523851294084
CHEMBL1084667,5.509026373172119,2.340785028088602,-0.620480019397825,5.535592128532028,2.491490058553635,-0.4553774118259903,10.071400817853128,5.108707171025105,-0.538642205540739,9.226816364295006,4.945217156360093,0.315346064234712
CHEMBL1084706,5.599239690389416,2.66855618639872,-0.15445237176351287,5.654437569704796,2.7069395928312217,0.014442241099835596,10.555398051075437,5.318917664539264,-0.1419876894874635,10.167400120264073,5.3327953382816755,0.30516111397269313
CHEMBL1085441,5.148348482054763,2.0896129208472347,-0.2379525149696998,5.232331098625087,2.282852613232488,-0.27134582007057595,9.59677583500733,4.690630300614281,-0.5937054771143797,8.95665811638403,4.638417442112428,0.07879573960327006
CHEMBL1085442,5.311577695177361,2.223251582763106,0.1730942066980067,5.424896327028638,2.3482547091111012,-0.47139496871789,10.063791924600002,5.03577993102309,-0.5124166884389458,9.509122437123747,4.856742620774815,-0.06369843752252018
CHEMBL1085444,5.98132147216819,2.5652649636570644,0.2638171432432749,6.002479065451341,2.6971388197176913,0.09625878753117427,11.284319317800428,5.903386113814088,-0.434781587252007,10.965020334063919,5.771724247970395,0.03435469564634077
CHEMBL1085693,5.743692735027428,2.7712459857646414,0.5051616388313993,5.809313633610039,2.9140316907334123,0.3215525748930836,11.432466163796164,5.949009817612257,-0.6487639966813141,10.1108202295327,5.664810967952401,0.45474553747578517
CHEMBL1085694,6.06068477977384,2.7755643959814607,0.5070136457160855,6.130810030663441,2.893997113265624,-0.4666941260845797,12.088556409115073,6.20707400538328,-0.6724261650734482,9.99192100085434,5.70181906718531,0.6527607971368525
CHEMBL1085897,5.487074558307418,2.429260717015151,-0.3591086504113552,5.549916927431797,2.5303010068848173,-0.4958687995167576,10.090630089741197,5.358652640472627,-0.3520580643883862,9.851663244063335,5.213270311085168,0.14288373109491115
CHEMBL1085898,5.354749840927123,2.498895915788364,0.45986100709211586,5.44036944126175,2.666898324679866,0.3060443965576809,10.31384928035979,5.344017278137236,-0.5263461856079611,9.964575353909733,5.265467902117152,0.3435104327250082
CHEMBL1085928,5.902230587929704,2.5757416279628584,-0.1744244046244588,5.998881040862029,2.757324057334354,-0.5741371933362431,11.059997000055217,5.571138622892771,-0.6304314020849897,10.096748873528702,5.490514986442042,0.4136770390231185
CHEMBL1085929,6.173110894208497,2.6733659022511054,-0.2657459390670768,6.2029440910086935,2.859604824939834,-0.44071852014026913,11.635862651824022,6.102930763388387,-0.5495140367024289,10.758662285665801,5.665762586915532,0.2511852882126283
CHEMBL1086077,4.962419670856982,2.2349492934721242,0.5539340333211543,5.010145193982356,2.2947411477906803,0.3339015763301552,9.90083605190265,4.676090962058305,-0.5572309731493811,9.15948427936896,4.543621619733838,0.34990635382377266
CHEMBL1086149,5.867490769277224,2.760552283501364,-0.2647136824338789,5.899751163329255,2.8323295583562937,-0.0033061803651360357,11.226926492858137,5.793017106757639,-0.5814592985494766,10.299031129074972,5.798278114177867,0.5888950392994374
CHEMBL1086411,5.45599327038217,2.5949162862183845,0.18723622802214485,5.510411490073661,2.6816028430404053,0.04590670332171021,10.858486820734488,5.541413203673026,-0.6422932716818648,9.621970271044308,5.311033098882891,0.5716784333274623
CHEMBL1088076,5.890114480922397,2.217183690783319,-0.1849888829923016,5.971942101790111,2.4461709087539965,-0.6090152088033205,11.076651219773378,5.229650717283995,-0.6883673759644072,9.830511077537187,5.084997939073529,0.5021719135883814
CHEMBL1089052,5.735961890374731,2.7170188382021334,0.17326540850149402,5.741081341342925,2.8339942104272575,0.3074987837826451,11.221323290866723,5.6584868533966795,-0.6250406259962455,10.129108821022353,5.610208629361208,0.5439052800582547
CHEMBL1089053,5.561522757206297,2.4989484792987624,-0.12978406619613989,5.613393252461518,2.666144413601212,-0.3151072617095612,10.48078482037128,5.468448831416712,-0.17944128610090798,9.910922852891021,5.176000584923016,-0.21414697287775303
CHEMBL1089386,5.448337557991481,2.2283907997928654,-0.1768166677959434,5.502242874763711,2.3517427304758027,-0.6134822706528892,10.103488314159858,5.008792369755281,-0.5805506036763471,9.563541666901719,4.796089478643907,-0.2319463593009344
CHEMBL1089387,5.3505180661439855,2.3737372467561535,0.40046550085919835,5.398888423930084,2.553338324392881,0.3020218978327615,10.207130302675878,5.071260364431561,-0.40531441402682467,9.885614039562192,5.193981054444903,0.14471816291512812
CHEMBL1089395,5.257532591875679,2.021227589790059,-0.02511864858134789,5.443613993570564,2.3333568859699065,-0.1875087157609559,9.645385928799296,4.676783972740897,-0.527434096342125,9.412992484048289,4.65953136235065,-0.15055959625316767
CHEMBL1089396,6.0715126247666635,2.664187248000614,-0.1754186563710079,6.099736613890851,2.7764481402378602,-0.5076766853911208,11.36398974859067,5.888380457650461,-0.5631251365561452,10.639026198162544,5.8856726131744095,0.3196926556017668
CHEMBL1089725,5.711864984231683,2.628306872584583,0.2575708156394419,5.765440151636903,2.757593724858322,-0.2343392490040977,11.061442486134318,5.550782300422999,-0.6398093540737305,9.744711557281075,5.610754515304062,0.6211122194694993
CHEMBL1089734,6.279560557847674,2.952733658472078,0.20279972955614212,6.310161773919434,3.0487898561753464,-0.15425016026814284,12.442943263640153,6.568207490212633,-0.6098264819455099,10.962300128628106,6.194722531870992,0.4544671638425249
CHEMBL1089735,5.552969868625987,2.2823587482869545,-0.5665931727786504,5.6314056514335435,2.361374731918355,-0.5900935433548591,10.30716884187228,5.210994348821811,-0.5331847905608507,9.266108556527405,5.035223413908613,0.49485446928469956
CHEMBL1090416,5.433956224021096,2.3520484874416474,-0.3491588509605391,5.488470013305964,2.4816761298632426,-0.5218101369760735,10.100672570305989,5.155113637048476,-0.34760661283195365,9.877423336602064,5.042263296792271,-0.3223024443386122
CHEMBL1090424,5.473497535190612,2.403898418222267,0.3673990675342568,5.540092825741719,2.725729964428672,0.14632998589123017,10.510285493686514,5.183454855955335,-0.6539636402214155,9.770859483728545,5.259629491531702,0.20779197763776297
CHEMBL1090425,5.1507597769161215,2.386559670574404,0.36907863305609595,5.18282551497969,2.5249576109305303,0.25745254520999505,10.328330029798094,4.945280405113679,-0.6193945241455985,9.345711479561338,4.960713511533059,0.33249529044013004
CHEMBL1090746,6.021443003491638,2.6502860503993473,0.09126983766508937,6.065969181357907,2.783432348151976,-0.4049433649752337,11.552888236923637,5.69888758399225,-0.6841078016535093,10.541871761798413,5.730353390504182,0.3090064774901494
CHEMBL1091478,5.19325644007404,2.0659894195037674,-0.5157161017654815,5.279487575140022,2.2546849146656074,-0.6361535759733282,9.425177121022283,4.722843894489448,-0.3267864555428064,8.829172250592823,4.578896073941463,-0.09926429880770818
CHEMBL1091479,5.498295392597069,2.320329662340476,-0.04498559288756462,5.600859456715669,2.4472587049553547,-0.3870449259309511,10.620538630977538,5.313323840067236,-0.5276315456309102,9.500171761159184,5.100433792909406,0.3435982881152545
CHEMBL1091816,5.076293914676137,2.030901754472379,-0.5194207142633448,5.12652387773025,2.2544488719205287,-0.5878192383341645,9.424324020090328,4.436039579205075,-0.590607451041599,8.707669520972589,4.475058656025186,-0.12678905138860258
CHEMBL1092502,5.5095098587977125,2.380754529238371,-0.4161295942117292,5.576538993582339,2.556385490230425,-0.5896643213280142,10.357781522797257,5.377274478444093,-0.47785071827123493,9.311305969913779,4.912310852359307,0.29039259671902184
CHEMBL1093086,4.9768692295617925,2.265503647385403,0.48782647972372484,5.038404842382045,2.3586039397439613,-0.037416462939339645,9.603089178971418,4.823626207106409,-0.15468284789027206,9.207621954747896,4.636918222465833,-0.20773596755102214
CHEMBL1093385,4.944499392390734,2.0015638874784623,0.09199441594408199,5.027232972680784,2.1884248965554627,-0.32972202625829944,9.221731753332524,4.500278204242248,-0.538159954495801,8.692027474464648,4.543981091901981,-0.1525687965325933
CHEMBL1093387,5.1583498053160275,2.324985246029306,-0.04237297637999375,5.217874868576125,2.426606059725001,-0.3658088898536936,9.92276410697892,4.8868975687155025,-0.5058434856021966,9.594011682717381,4.874646994102602,-0.1071090466010384
CHEMBL1094715,5.133907479845038,2.2462268038731255,-0.10899014716631546,5.171277574504537,2.37110969874725,-0.3060614967622494,9.554807653601786,4.783206293294716,-0.42891843439433225,9.151082332200385,4.686074356268814,-0.2617182752313886
CHEMBL1095042,5.232104212676757,2.2406477467374706,-0.5283221340485473,5.277742919844012,2.346389507525524,-0.6115014385771218,9.655776643834168,4.848457545713101,-0.3733057404209502,9.093736535376939,4.760349750276688,-0.08379837970519337
CHEMBL1095777,4.846343751219959,2.1230655098141997,-0.21004160822477774,4.917647259708204,2.1852968315542385,-0.3321731458378878,9.200482309257813,4.602353494415811,-0.34298116522438943,8.235997710218232,4.513365286049991,0.4528120538734707
CHEMBL111201,6.9289768168990005,3.257466042522091,0.5389166646430366,7.022611120467711,3.525512979689534,0.19936254634033915,13.779428223507171,7.11099970703287,-0.6223608283086327,12.4773915803226,7.044750780413314,0.5716487673597916
CHEMBL114478,2.837888614548807,1.0730024128564075,0.5244314242640349,2.825267125373968,1.2021326696659411,0.7061919704403016,5.807379763726085,2.5275825554804543,-0.7746770981188704,4.360435454356749,2.2843155960876906,0.6519204729616389
CHEMBL115280,4.784012701585096,2.309665829585315,0.6485569901996406,4.830018811468534,2.3657441556969854,0.6270039947983163,10.008549795921555,4.688376561963135,-0.6898134908062243,8.809607962769618,4.601424102496468,0.6182001125737495
CHEMBL1160723,3.230926006218816,1.2363084742535324,0.3777228783210397,3.3337418412788993,1.467142645818533,-0.19974243885194395,6.164811962983785,2.8009925132533793,-0.7107832598617708,5.290123412740033,2.791997487010653,0.4096566807746621
CHEMBL1160734,3.7972743814485894,1.4775121047510313,-0.6482928876159876,3.870128162979353,1.5771426974306983,-0.49301770937081385,6.569073788922088,3.419524646655307,-0.4946074199186767,6.482622731689494,3.088800951348148,-0.2484028637931946
CHEMBL11629,5.339403476877714,2.9392878148304202,0.5946520457113125,5.35421413050449,2.9466137181139724,0.57280848475611,11.283248395215805,5.548494029952674,-0.4546998814801122,10.656993987544194,5.3969585658308095,0.30232383999856066
CHEMBL117405,3.7711208715122893,1.4527217889740272,-0.48669590559319903,3.8291622193190262,1.6129689958455207,-0.40275159212149847,6.789138517714344,3.3150853992614118,-0.5997142259250291,6.210002221170934,3.3909223635852745,0.3132902181643118
CHEMBL1192069,5.725142079811958,2.770601199553834,0.46262099748899,5.795938475931871,2.770813168533949,0.13201148053151152,11.565608515505634,5.783640462338619,-0.5547042862046131,10.463206535476015,5.728617577875051,0.4232400956604495
CHEMBL1193886,5.672322583627926,2.814200644437758,0.4875117652139348,5.711737098812539,2.884348709472086,0.30509430450028296,11.496544961776097,5.769122827301556,-0.5158283057154239,10.602909418618594,5.702720275737797,0.24513561123355698
CHEMBL11944,5.820082887553667,2.5260386447835446,0.17246636046210032,5.8418874856076926,2.7684595649806667,0.11170217518812833,10.867642912181333,5.523412886756697,-0.4764844879767898,10.252792747211137,5.472420903299682,0.058650496584994306
CHEMBL1201237,4.077301048437399,1.5260654931613165,-0.6186529900887406,4.162196368048223,1.726216798359544,-0.45420872367679727,7.15789133846271,3.5963731966796524,-0.5445790279117472,6.537142497422477,3.5839961702704373,0.31010638710250743
CHEMBL120238,7.15402012485863,3.4372267097125224,0.6715079432351377,7.234131259856663,3.696082505356286,0.6041781529986479,14.676022778998506,7.353227367062634,-0.4659365598786378,13.934613980355811,7.0838398260488376,0.013033512936454151
CHEMBL1204009,5.545778570265749,2.8141877118945873,0.4793679113337991,5.5661476566564705,2.857962252016962,0.6075840225152463,11.492690023813108,5.59317186946394,-0.5413307219422916,10.851137200243759,5.559397351701343,0.16633671285474913
CHEMBL1204416,5.036977604294013,2.287697680636402,-0.5532415272432526,5.056489192512533,2.3409601573533476,-0.35181958840928607,9.507326155540095,4.644131000487425,-0.38392218096829517,8.774890786199482,4.611190712841113,0.26144860982560447
CHEMBL1210154,4.766405124437479,2.0690244650839036,0.29010910015064906,4.879718169680154,2.1537503464387897,-0.5337086946364377,8.773747690741331,4.54794948390542,-0.47423850858263716,8.600127132025582,4.570116005590462,-0.47731702859765035
CHEMBL1214998,5.043840172501563,1.866615552413031,-0.7637006454688027,5.065669267114416,1.8820423017337398,-0.8274119808956325,8.756435516144862,4.699064482926696,-0.5968444449321569,8.22884621040136,4.211682058596118,0.5047477003190352
CHEMBL1214999,4.955175564571929,1.8545505777152278,-0.7556451618280913,4.976742199703336,1.885706444373043,-0.7680452843962683,8.500641707614104,4.526496506014347,-0.5409687469490488,8.137914392403596,4.2778808583675225,0.07085282368315726
CHEMBL12188,4.858065278963481,2.259322420781541,0.31869797280718415,4.902585715862041,2.358235418479639,0.1537687410101225,9.590624460087819,4.699270322765794,-0.5323755119744167,8.869021863579565,4.64977460017394,0.26898705097360326
CHEMBL123745,7.860100669523945,3.431699312937578,0.09287685858730399,7.978087222311371,3.5575223340885516,-0.29581999768615913,14.977894009400933,7.7970072868499845,-0.3845302090483958,13.869882071285977,7.818482851406759,0.19249527064588817
CHEMBL12450,5.277797255896788,2.511056763456343,0.5559184227527304,5.372893210415877,2.5348181029536496,0.3032417814220676,10.858109812781022,5.2237953181761645,-0.573948300900361,9.800825498496541,4.859875828010083,0.3104270741401408
CHEMBL124584,5.230186147623729,2.3070932630756227,0.305326473135694,5.302873868191151,2.413107008664146,0.10674256272642926,10.171552318803375,5.077731130646401,-0.5484165223903679,9.626246153643851,4.89435045355475,0.09986266620707016
CHEMBL124597,7.779288923396412,3.7756108477852264,0.6264458556257757,7.882179375108748,3.8755817517465347,0.32961966599786235,16.366865886018267,8.042211277771568,-0.5748794352198381,14.346917815892345,7.80299676364425,0.5226381334015262
CHEMBL124668,5.2666658336001415,2.2760092966356353,0.12397882136850283,5.340834899987526,2.4413462148393963,-0.21990753992378895,9.902674538026528,5.096994447472559,-0.33481399558248065,9.46703623610864,4.960293401617458,0.14804956821261175
CHEMBL124863,5.974871154463441,2.3626310709654446,0.08427591247789709,5.991865004878806,2.626180983643163,-0.23506307526744158,11.158549297622619,5.592484825744359,-0.5474359474219435,10.424470018008922,5.45982390829567,0.03847569756691706
CHEMBL124929,7.4264936919090685,3.2262062086028784,-0.3157757685229736,7.44202620144417,3.2937528332343833,-0.3440280513372413,14.240702406534808,7.297447617396725,-0.5965985794351052,12.428611383978042,7.0751311316818315,0.48823165907188193
CHEMBL12498,5.359711269897096,2.291543231458833,0.21367930802003104,5.436313272347891,2.4010982495837467,0.06789893510284657,10.728662247369707,5.020385641165337,-0.663996962902734,9.013709028678132,5.011779001190481,0.2249487963370645
CHEMBL125168,5.2031252573525055,2.2900884234659684,0.5705905777002257,5.295575069261737,2.527885644089811,0.30340600269631646,10.148413501771097,5.073902325783026,-0.15246983552574817,9.857131065247447,4.974885658905981,-0.05391279329206141
CHEMBL125246,5.124985017592091,2.1930788975565134,0.4363553634335699,5.213262329800541,2.4366214685373344,0.3605989172128513,10.067465931739696,4.818523138843327,-0.5677718661007396,9.054512427657167,4.577438988039444,0.35357668803926634
CHEMBL1256786,4.364939874089973,1.9683245015610793,0.6155002684972344,4.454415370009779,2.056124218219619,0.5138646894401008,8.823985449143942,4.1812907509459105,-0.5964245241989088,8.19929126478684,3.9790441391558224,0.24616769192512694
CHEMBL1257555,5.065434674706036,2.236802942846613,0.12527614397405346,5.080257892950579,2.3366022340289856,0.12840770972194965,10.036164734658911,4.674386338361433,-0.7063665328035229,8.521760735617159,4.448145156905821,0.6626661513862032
CHEMBL1257913,4.7245752346486345,2.1285512641856545,0.2448491431353886,4.798696749321111,2.1506217061479322,0.10659994409956504,9.641254832045943,4.381848080602494,-0.7097829836202173,8.14642110817798,4.284785441254608,0.6969957344114187
CHEMBL1257915,4.61402456836543,2.0129933880678728,0.40580454115752573,4.651668049826843,2.0887760097033676,0.18979226580623856,9.694033989854198,4.250323682244758,-0.8183693805959054,7.592388266200713,3.8493227510179353,0.722976781266987
CHEMBL1257916,4.842624287328062,2.18025275035112,0.5641463282419942,4.868647711208627,2.1712092608479527,0.5006266734579577,10.549411603742211,4.516317767565576,-0.8206716959802678,7.909609509366992,4.219353581989778,0.7716720404554313
CHEMBL1258023,5.104724164493798,2.366524372419907,0.245689990714307,5.137881168941071,2.4592311542307668,0.26091371642751826,10.010461473305307,4.8033019737950156,-0.6516593590310554,8.70592668144829,4.768864295787674,0.7199122724474625
CHEMBL1258024,5.068230532596487,2.291404448729782,0.31363634941748486,5.131353175646396,2.3353954459414656,0.3569420292414347,10.483695687439738,4.63792156316244,-0.7936814969379521,8.41417261224052,4.4101615478113345,0.7000067754364624
CHEMBL1258026,4.685316908083024,2.096908704569345,0.12119030526415449,4.711607761794527,2.1416423540512795,0.13217052073240249,9.75057649855512,4.160300991321492,-0.7951213082349851,8.215442651348004,4.1539360119874535,0.39904576047119383
CHEMBL1258257,4.727682340194406,2.2123008392679893,0.5935738678574618,4.786455635111031,2.2578008255816973,0.3577074165006745,10.110860394922813,4.563281334854791,-0.7779032756936728,8.086485369011964,4.322096925373485,0.7597745506216045
CHEMBL1258371,4.963375429866745,2.2038993636157946,0.18219450547490307,4.981029930063514,2.302043794225747,0.0916908053469552,9.83335885775367,4.604431934501022,-0.7012787951074357,8.54147948334501,4.551915933686616,0.6906772528110194
CHEMBL1258373,4.6247917375491525,2.2210265779023057,0.6167037161773535,4.6592435661992555,2.3207165021825142,0.585401234262983,9.819841553407725,4.450108620274877,-0.6935500057060058,8.379900393465572,4.4104553593854074,0.57693370650307
CHEMBL1258486,4.454677920547324,2.1178579244631797,0.596295354464073,4.508851828813739,2.2011715693568403,0.4230667274837975,8.926780514889959,4.288646826617679,-0.5778239529564233,8.227586418387707,4.1540427444870724,0.4289280594480484
CHEMBL1258824,5.320503847364385,2.463993675110488,0.22573021979899927,5.399964621959709,2.467346493943098,0.32031322447317023,11.319055351583968,5.026496911786599,-0.7852681770824181,8.926796392897447,4.916278547011564,0.6955874064868162
CHEMBL125963,6.229358516022871,2.5807512807558117,0.6282828190098682,6.296437238933696,3.1820524189398616,0.6833534000959024,12.306276060140673,5.846350611091124,-0.723023986078308,10.169635915226745,5.754295403979901,0.4984531070943062
CHEMBL126055,5.3664345613934925,2.3898002139274612,0.13809430342253282,5.418830079791895,2.5594952644814457,-0.13164957073248457,10.746182118851568,5.087530579805765,-0.5013600075595591,10.06815259717759,5.258421687211339,0.01980270055810719
CHEMBL1263,5.667322961343727,2.6066264684587748,0.32422788320335516,5.698836136650899,2.7625206043678574,0.3481426501981014,10.996207129040794,5.506472732826949,-0.3451605144304975,10.33890635928311,5.43758695297334,0.044729921601208075
